"","latitude","longitude","date","gdd","ppet","accumulatedGdd","accumulatedPpet","pet.amount","accumulatedPrecipitation.amount","accumulatedPet.amount"
"159",9.713951,76.682596,"2016-06-07",18.7000007629395,1.83297308937606,3202.85000228882,NA,3.57608665586029,662.020004406571,924.498463666333
"160",9.713951,76.682596,"2016-06-08",17.6400003433228,14.1547133543428,3220.49000263214,NA,2.89680340088746,703.023426190019,927.39526706722
"161",9.713951,76.682596,"2016-06-09",18.3450002670288,5.9692863773785,3238.83500289917,NA,3.03169016878342,721.12045301497,930.426957236004
"162",9.713951,76.682596,"2016-06-10",17.8649997711182,1.99790686239391,3256.70000267029,NA,3.16379162488151,727.441414013505,933.590748860885
"163",9.713951,76.682596,"2016-06-11",18.585000038147,1.9085715642366,3275.28500270844,NA,3.49234556883171,734.106805458665,937.083094429717
"164",9.713951,76.682596,"2016-06-12",18.7799997329712,0.10436706470926,3294.06500244141,NA,4.1732648720776,734.542356863618,941.256359301795
"165",9.713951,76.682596,"2016-06-13",18.9250001907349,0.14133574425935,3312.99000263214,NA,4.11290125975894,735.123656824231,945.369260561553
"166",9.713951,76.682596,"2016-06-14",19.6399993896484,0.143612894665851,3332.63000202179,NA,4.64210883072888,735.790323510766,950.011369392282
"167",9.713951,76.682596,"2016-06-15",19.6999988555908,0,3352.33000087738,NA,4.97848898864993,735.790323510766,954.989858380932
"168",9.713951,76.682596,"2016-06-16",18.3100004196167,1.62114836757005,3370.640001297,NA,3.86899379948745,742.062536492944,958.85885218042
"169",9.713951,76.682596,"2016-06-17",18.0199995040894,2.16119297355883,3388.66000080109,NA,3.65266040584384,749.95664049685,962.511512586264
"170",9.713951,76.682596,"2016-06-18",17.0100002288818,4.56591872464431,3405.67000102997,NA,3.00956231590014,763.698057428002,965.521074902164
"171",9.713951,76.682596,"2016-06-19",18.0600004196167,0,3423.73000144958,NA,3.78837758619382,763.698057428002,969.309452488357
"172",9.713951,76.682596,"2016-06-20",18.1100006103516,0.081981143565753,3441.84000205994,NA,3.52384535156021,763.986946299672,972.833297839918
"173",9.713951,76.682596,"2016-06-21",17.335000038147,0,3459.17500209808,NA,3.14770471386801,763.986946299672,975.981002553786
"174",9.713951,76.682596,"2016-06-22",18.0649995803833,2.64550739727539,3477.24000167847,NA,3.42362390506299,773.044168666005,979.404626458849
"175",9.713951,76.682596,"2016-06-23",17.6599998474121,0.598551338990661,3494.90000152588,NA,3.25384886716269,774.991764262319,982.658475326011
"176",9.713951,76.682596,"2016-06-24",17.6550006866455,1.10456270712199,3512.55500221252,NA,3.26306310976935,778.596022084355,985.921538435781
"177",9.713951,76.682596,"2016-06-25",17.8599996566772,0,3530.4150018692,NA,3.69571793197525,778.596022084355,989.617256367756
"178",9.713951,76.682596,"2016-06-26",18.6400003433228,0.518094164219912,3549.05500221252,NA,3.62214177866184,780.472632601857,993.239398146418
"179",9.713951,76.682596,"2016-06-27",18.6450004577637,2.06116410017948,3567.70000267029,NA,3.34522245580229,787.367685034871,996.58462060222
"180",9.713951,76.682596,"2016-06-28",17,2.26816728779528,3584.70000267029,NA,2.50374758168031,793.046603396535,999.0883681839
"181",9.713951,76.682596,"2016-06-29",17.8800001144409,1.18446026294405,3602.58000278473,NA,2.69379540765377,796.237297013402,1001.78216359155
"182",9.713951,76.682596,"2016-06-30",18.5900001525879,3.11470054620069,3621.17000293732,NA,3.17349058131509,806.121769860387,1004.95565417287
"183",9.713951,76.682596,"2016-07-01",19.4199991226196,0,3640.59000205994,NA,4.18354954233935,806.121769860387,1009.13920371521
"184",9.713951,76.682596,"2016-07-02",19.75,0,3660.34000205994,NA,4.62254497124896,806.121769860387,1013.76174868646
"185",9.713951,76.682596,"2016-07-03",19.1999998092651,0,3679.5400018692,NA,4.36119530048522,806.121769860387,1018.12294398694
"186",9.713951,76.682596,"2016-07-04",18.0699996948242,2.10582175056183,3697.61000156403,NA,3.070851887977,812.588436558843,1021.19379587492
"187",9.713951,76.682596,"2016-07-05",18.4749994277954,0,3716.08500099182,NA,3.33700261098939,812.588436558843,1024.53079848591
"188",9.713951,76.682596,"2016-07-06",18.4299993515015,6.82474853832859,3734.51500034332,NA,2.86400472497611,832.13454861939,1027.39480321089
"189",9.713951,76.682596,"2016-07-07",18.8299999237061,0,3753.34500026703,NA,3.38697142894832,832.13454861939,1030.78177463983
"190",9.713951,76.682596,"2016-07-08",18.0799999237061,0.546696703124547,3771.42500019073,NA,2.99407918270491,833.771401837468,1033.77585382254
"191",9.713951,76.682596,"2016-07-09",17.7650003433228,5.14562432875853,3789.19000053406,NA,2.95472189995565,848.975290730596,1036.73057572249
"192",9.713951,76.682596,"2016-07-10",17.6850004196167,1.28436193145211,3806.87500095367,NA,3.03683584161987,852.875687077641,1039.76741156411
"193",9.713951,76.682596,"2016-07-11",17.8150005340576,4.28784566216844,3824.69000148773,NA,3.55280134380172,868.109550908208,1043.32021290792
"194",9.713951,76.682596,"2016-07-12",17.5699996948242,1.56719947127874,3842.26000118256,NA,3.85933389685102,874.157896950841,1047.17954680477
"195",9.713951,76.682596,"2016-07-13",17.7950000762939,0,3860.05500125885,NA,3.91956198266131,874.157896950841,1051.09910878743
"196",9.713951,76.682596,"2016-07-14",18.0150003433228,0.0490466006160968,3878.07000160217,NA,3.39812891291433,874.324563622475,1054.49723770034
"197",9.713951,76.682596,"2016-07-15",17.6450004577637,4.4320671083345,3895.71500205994,NA,3.39140968474294,889.355518937111,1057.88864738509
"198",9.713951,76.682596,"2016-07-16",17.8850002288818,5.24909977947382,3913.60000228882,NA,3.44015926853321,907.413258194923,1061.32880665362
"199",9.713951,76.682596,"2016-07-17",17.9200000762939,0.957476417480855,3931.52000236511,NA,3.35236681102991,910.62307035923,1064.68117346465
"200",9.713951,76.682596,"2016-07-18",18.125,5.30482516451589,3949.64500236511,NA,3.32906730432983,928.283190369606,1068.01024076898
"201",9.713951,76.682596,"2016-07-19",18.0999994277954,0.128421967306671,3967.74500179291,NA,3.71172213845992,928.759857028723,1071.72196290744
"202",9.713951,76.682596,"2016-07-20",18.7300004959106,0.189405903597971,3986.47500228882,NA,3.74659027804365,929.469483345747,1075.46855318548
"203",9.713951,76.682596,"2016-07-21",18.0699996948242,0.376193849185923,4004.54500198364,NA,3.62206205248643,930.832080811262,1079.09061523797
"204",9.713951,76.682596,"2016-07-22",18.7249994277954,0,4023.27000141144,NA,3.46798624222345,930.832080811262,1082.55860148019
"205",9.713951,76.682596,"2016-07-23",17.3800001144409,0.959645592150468,4040.65000152588,NA,2.89762201371136,933.612771004438,1085.4562234939
"206",9.713951,76.682596,"2016-07-24",17.3649997711182,5.82784222923722,4058.015001297,NA,2.96100851001411,950.869061440229,1088.41723200392
"207",9.713951,76.682596,"2016-07-25",18.2749996185303,3.8728713315071,4076.29000091553,NA,3.72828029144684,965.308211296797,1092.14551229536
"208",9.713951,76.682596,"2016-07-26",18.2250003814697,4.09356161545817,4094.515001297,NA,3.32498700160855,978.919250458479,1095.47049929697
"209",9.713951,76.682596,"2016-07-27",18.2449998855591,7.38432800364002,4112.76000118256,NA,3.46255135837859,1004.4878654182,1098.93305065535
"210",9.713951,76.682596,"2016-07-28",18.2600002288818,2.85912894019262,4131.02000141144,NA,3.98666885794026,1015.8862657249,1102.91971951329
"211",9.713951,76.682596,"2016-07-29",18.1450004577637,2.78714809840087,4149.1650018692,NA,3.18732569025278,1024.76981446147,1106.10704520354
"212",9.713951,76.682596,"2016-07-30",18.3800001144409,0.81436232479394,4167.54500198364,NA,3.43010357335949,1027.56316158175,1109.5371487769
"213",9.713951,76.682596,"2016-07-31",18.8800001144409,0,4186.42500209808,NA,3.76259276382357,1027.56316158175,1113.29974154073
"214",9.713951,76.682596,"2016-08-01",19.4849996566772,0,4205.91000175476,NA,4.39461079335597,1027.56316158175,1117.69435233408
"215",9.713951,76.682596,"2016-08-02",19.5300006866455,0.0314351324708789,4225.44000244141,NA,4.14730300134628,1027.693532601,1121.84165533543
"216",9.713951,76.682596,"2016-08-03",19.2299995422363,0.0849406738769145,4244.67000198364,NA,5.28474804469837,1028.14242266119,1127.12640338013
"217",9.713951,76.682596,"2016-08-04",18.5749998092651,0.377167292532209,4263.24500179291,NA,3.87392294644767,1029.60353969038,1131.00032632658
"218",9.713951,76.682596,"2016-08-05",18,0.0838686819765942,4281.24500179291,NA,3.66755196750897,1029.91113243997,1134.66787829408
"219",9.713951,76.682596,"2016-08-06",18.9799995422363,0,4300.22500133514,NA,4.61470440971651,1029.91113243997,1139.2825827038
